,chords,genres,artist_name,length,song_length
2309,"['Cmaj6', 'Gsus4', 'Cmaj6', 'Gsus4', 'Cmaj', 'Amin7', 'Fmaj7', 'Dmin7', 'G7', 'Emin7', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Fmaj7', 'Dmin7', 'G7', 'Emin7', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Amaj7', 'Bmin7', 'C#min7', 'F#min7', 'Bmin9', 'Esus4', 'Amaj7', 'Esus4', 'Amin7', 'Dmin7', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Fmaj7', 'Dmin7', 'G7', 'Emin7', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Fmaj7', 'Dmin7', 'G7', 'Emin7', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Fmaj7', 'Dmin7', 'G7', 'Emin7', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Amaj7', 'Bmin7', 'C#min7', 'F#min7', 'Bmin9', 'Esus4', 'Amaj7', 'Esus4', 'Amin7', 'Dmin7', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Fmaj7', 'Dmin7', 'G7', 'Emin7', 'G7', 'Cmaj', 'Dmin7', 'G7']",Jazz,Nan,92,92
2310,"['Fmin', 'A#min', 'Fmin', 'G7', 'C7', 'Fmin', 'A#min', 'Fmin', 'A#maj', 'Fmin', 'A#maj', 'Fmin', 'C7', 'Fmin', 'C7', 'Fmin', 'A#min', 'Fmin', 'G7', 'C7', 'Fmin', 'A#min', 'Fmin', 'A#maj', 'Fmin', 'A#maj', 'Fmin', 'C7', 'Fmin', 'C7', 'Fmin', 'Fmaj', 'Faug', 'A#maj', 'Fdim', 'Fmaj', 'C#7', 'Gmin', 'C7', 'Gmin', 'C7', 'Fmaj', 'Cmaj', 'Fmaj', 'Faug', 'A#maj', 'Fdim', 'Fmaj', 'A7', 'A#maj', 'Gmin', 'C7', 'Fmaj', 'C7', 'Fmaj', 'C7', 'Fmaj', 'C7', 'Fmaj', 'Dmin', 'G7', 'C7', 'Fmaj', 'Fmin', 'A#min', 'Fmin', 'G7', 'C7', 'Fmin', 'A#min', 'Fmin', 'A#maj', 'Fmin', 'A#maj', 'Fmin', 'C7', 'Fmin', 'C7', 'Fmin', 'A#min', 'Fmin', 'G7', 'C7', 'Fmin', 'A#min', 'Fmin', 'A#maj', 'Fmin', 'A#maj', 'Fmin', 'C7', 'Fmin', 'C7', 'Fmin', 'Fmaj', 'Faug', 'A#maj', 'Fdim', 'Fmaj', 'C#7', 'Gmin', 'C7', 'Gmin', 'C7', 'Fmaj', 'Cmaj', 'Fmaj', 'Faug', 'A#maj', 'Fdim', 'Fmaj', 'A7', 'A#maj', 'Gmin', 'C7', 'Fmaj', 'C7', 'Fmaj', 'C7', 'Fmaj', 'C7', 'Fmaj', 'Dmin', 'G7', 'C7', 'Fmaj', 'Cmaj']",Jazz,Nan,127,127
2311,"['Cmaj', 'Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Cmaj7', 'G7', 'Cmaj7', 'Fmaj7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Emin7', 'A7', 'Amin7', 'D7', 'Dmin7', 'G7', 'Cmaj7', 'Fmaj7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Cmaj7', 'C7', 'Fmaj7', 'F#dim', 'Cmaj7', 'Cmaj6', 'Eaug', 'Amin7', 'D7', 'Gsus4', 'Dmin7', 'G7', 'Cmaj7', 'Fmaj7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Cmaj7']",Jazz,Nan,54,54
2312,"['Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Fmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin']",Jazz,Nan,34,34
2313,"['Cmaj7', 'A7', 'D9', 'Gmaj', 'Emin7', 'A7', 'Dmin7', 'Gmaj', 'C7', 'Gmin7', 'C7', 'F7', 'A#maj7', 'Cmaj7', 'G7', 'Cmaj', 'C7', 'Gmin7', 'C7', 'F7', 'A#maj7', 'Cmaj7', 'G7', 'Cmaj', 'Fmin7', 'A#7', 'Cmaj', 'Fmin7', 'A#7', 'Cmaj', 'G#min7', 'C#7', 'D#maj', 'G#7', 'G7', 'C7', 'Gmin7', 'C7', 'F7', 'A#maj7', 'Cmaj7', 'G7', 'Cmaj', 'G7']",Jazz,Nan,44,44
2314,"['Cmaj6', 'C7', 'Fmaj6', 'C#maj6', 'Cmaj', 'G7', 'Cmaj']",Jazz,Nan,7,7
2315,"['Csus4', 'C7', 'Csus4', 'C7', 'Csus4', 'C7', 'C#9', 'D9', 'Gaug', 'Csus4', 'C7', 'Csus4', 'C7', 'Csus4', 'C7', 'Csus4', 'C7', 'D#9', 'D#7', 'D#9', 'C#9', 'Cmaj6', 'C7', 'Fsus4', 'F7', 'Fsus4', 'F7', 'Fsus4', 'F7', 'Fsus4', 'F7', 'G#9', 'G#7', 'G#9', 'G#7', 'G7', 'Gdim', 'G7', 'G#7', 'Aaug', 'A#7', 'G7', 'C9', 'Dmin7', 'G7', 'Cmaj', 'A#9', 'Cmaj', 'G7', 'G#7', 'Aaug', 'A#7', 'G7', 'C9', 'Dmin7', 'G7', 'E7', 'A7', 'D7', 'Gaug', 'Csus4', 'C7', 'Csus4', 'C7', 'Csus4', 'C7', 'Cmaj', 'Amin', 'C7', 'Fmaj', 'D#9', 'G#7', 'G#maj', 'G7', 'Cmaj', 'F9', 'D#9', 'D9', 'Gaug', 'C7', 'F9', 'A#9', 'D#7', 'Dmin7', 'C#9', 'C9']",Jazz,Nan,86,86
2316,"['Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin', 'Cmaj']",Jazz,Nan,43,43
2317,"['Cmaj', 'Amin7', 'Dmin7', 'G9', 'Cmaj7', 'G#7', 'G7', 'Cmaj', 'D7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'D7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'C9', 'Fmaj6', 'Cmaj7', 'Amin', 'A#9', 'Cmaj7', 'Fmaj7', 'Dmin7', 'G7', 'Cmaj6', 'Fmaj6', 'Cmaj6']",Jazz,Nan,30,30
2318,"['C7', 'A#7', 'C7', 'A#7', 'D#7', 'D7', 'C#7', 'C7']",Jazz,Nan,8,8
2319,"['A7', 'D7', 'G7', 'Cmaj', 'G7', 'Cmaj', 'E7', 'A7', 'D7', 'E7', 'Amin', 'E7', 'Amin', 'E7', 'Cmaj', 'A7', 'D7', 'G7', 'Cmaj', 'E7']",Jazz,Nan,20,20
2320,"['Cmaj7', 'C#dim', 'Dmin7', 'Gmaj', 'Cmaj7', 'Aaug', 'D9', 'Gmaj', 'Cmaj', 'A7', 'D7', 'G7', 'Amin', 'F7', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'A7', 'D7', 'G7', 'Amin', 'F7', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'C7', 'Fmaj', 'A7', 'Dmin', 'F7', 'A#maj', 'A7', 'Dmin', 'F7', 'A#7', 'A7', 'Dmin7', 'G7', 'A#7', 'A7', 'D7', 'Cmaj', 'A7', 'D7', 'G7', 'Amin', 'F7', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'Dmin7', 'G7']",Jazz,Nan,61,61
2321,"['Cmaj', 'C#dim', 'Dmin7', 'G7', 'C7', 'B7', 'E7', 'Amin', 'C7', 'Fmaj', 'Cdim', 'Cmaj', 'Amin', 'D7', 'G7', 'C7', 'Fmaj', 'C7', 'B7', 'E7', 'Amin', 'C7', 'Fmaj', 'Cdim', 'Cmaj', 'Amin', 'D7', 'G7', 'Cmaj', 'A#7', 'A7', 'D7', 'G7', 'Cmaj']",Jazz,Nan,34,34
2322,"['Cmaj7', 'A7', 'Dmin7', 'Gmaj', 'Cmaj7', 'Fmaj7', 'Emin7', 'A7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Cmaj7', 'C7', 'A7', 'Dmin', 'Dmin7', 'Dhdim', 'G7', 'Dmin7', 'G7', 'Dmin7', 'G7', 'Cmaj', 'F9', 'Cmaj', 'Dmin7', 'G7']",Jazz,Nan,38,38
2323,"['Cmaj', 'G7', 'Cmaj', 'G7', 'Gaug', 'Cmaj', 'Gaug', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Cdim', 'C7', 'Fmaj', 'C7', 'Fmaj', 'Cmaj', 'Gmin6', 'A7', 'Dmin7', 'A7', 'D7', 'Gmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Fmin', 'Cmaj']",Jazz,Nan,32,32
2324,"['Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'C7', 'F7', 'C7', 'G#maj', 'Gmaj', 'F#maj', 'Gmaj', 'F#maj', 'Fmaj', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'C7', 'F7', 'C7', 'G#maj', 'Gmaj', 'F#maj', 'Gmaj', 'F#maj', 'Fmaj', 'Cmaj', 'Cmin', 'Fmin', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'C7', 'F7', 'C7', 'G#maj', 'Gmaj', 'F#maj', 'Gmaj', 'F#maj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'C7', 'F7', 'C7', 'G#maj', 'Gmaj', 'F#maj', 'Gmaj', 'F#maj', 'Fmaj', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'C7', 'F7', 'C7', 'G#maj', 'Gmaj', 'F#maj', 'Gmaj', 'F#maj', 'Fmaj', 'Cmaj', 'Cmin', 'Fmin', 'G7', 'Cmaj', 'Fmaj', 'Gmaj', 'Cmaj', 'C7', 'F7', 'C7', 'G#maj', 'Gmaj', 'F#maj', 'Gmaj', 'F#maj', 'G7']",Jazz,Nan,90,90
2325,"['Cmaj6', 'D7', 'Cmaj6', 'D7', 'Cmaj6', 'E7', 'F7', 'E7', 'Cmaj6', 'D7', 'Cmaj6', 'D7', 'Cmaj6', 'E7', 'F7', 'E7', 'Amin7']",Jazz,Nan,17,17
2326,"['Cmaj', 'Amin7', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Dmin7', 'G7', 'Ehdim', 'A7', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Dmin7', 'G7', 'Gmin6', 'A7', 'Dmin7', 'G7', 'Cmaj', 'B7', 'Emaj', 'C#min7', 'F#min7', 'B7', 'Emaj', 'C#min7', 'F#min7', 'B7', 'Emaj', 'C#min7', 'F#min7', 'B7', 'Emaj', 'D#7', 'E7', 'G7', 'Cmaj', 'Amin7', 'Dmin7', 'G7', 'Cmaj', 'Amin7', 'Dmin7', 'G7', 'Gmin6', 'A7', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Cmaj']",Jazz,Nan,61,61
2327,"['Cmaj', 'D#dim', 'Dmin7', 'G7', 'Cmaj', 'D#dim', 'Dmin7', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Fmin', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'D#dim', 'Dmin7', 'G7', 'Cmaj', 'D#dim', 'Dmin7', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Fmin', 'Cmaj', 'G7', 'Cmaj', 'C7', 'Fmaj6', 'F#dim', 'Cmaj7', 'D9', 'G7', 'Cmaj', 'D#dim', 'Dmin7', 'G7', 'Cmaj', 'D#dim', 'Dmin7', 'G7', 'Cmaj', 'C7', 'Fmaj', 'Fmin', 'Cmaj', 'G7', 'Cmaj']",Jazz,Nan,52,52
2328,"['A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'Fmaj', 'F7', 'Cmaj', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'Fmaj', 'F7', 'A#maj', 'D#maj', 'Cmaj', 'G7', 'F7', 'Cmaj', 'A#maj', 'Adim', 'E7', 'C7', 'A#maj', 'Cmaj', 'A#maj', 'Cmaj', 'Fmaj', 'F7', 'Cmaj', 'D#maj', 'Cdim', 'D#maj', 'Cdim', 'Cmaj6', 'A#maj6', 'Cmaj6', 'A#maj6', 'Cmaj6']",Jazz,Nan,39,39
2329,"['Cmaj7', 'Gsus4', 'Cmaj7', 'Gsus4', 'Cmaj', 'Fmaj6', 'F#dim', 'G7', 'Cmaj6', 'Cmaj', 'Fmaj6', 'F#dim', 'Gmaj', 'Cmaj6', 'C7', 'F7', 'Cmaj', 'Fmaj6', 'F#dim', 'Gmaj', 'Cmaj6', 'G7', 'Cmaj', 'Fmaj6', 'F#dim', 'G7', 'Cmaj6', 'G7', 'Cmaj', 'Fmaj6', 'F#dim', 'G7', 'Cmaj6', 'Cmaj', 'Fmaj6', 'F#dim', 'Gmaj', 'Cmaj6', 'C7', 'F7', 'Cmaj', 'Fmaj6', 'F#dim', 'Gmaj', 'Cmaj6', 'G7', 'Cmaj', 'Fmaj6', 'F#dim', 'G7', 'Cmaj6', 'C7', 'F7', 'C7', 'G7', 'F#7', 'G7', 'Cmaj', 'Cmaj6', 'B7', 'Cmaj6', 'B7', 'Cmaj6', 'B7', 'Cmaj6', 'B7', 'Cmaj6', 'C7', 'F9', 'Cmaj', 'Fmaj', 'C#7', 'G7', 'Cmaj', 'C#dim', 'Dmin9', 'G7', 'Cmaj', 'G7', 'Gdim', 'C7', 'Gdim', 'G7', 'Gdim', 'G7', 'Cmaj', 'Fmaj6', 'F#dim', 'G7', 'Cmaj6', 'Cmaj', 'Fmaj6', 'F#dim', 'G7', 'Cmaj', 'C7', 'F7', 'Cmaj', 'Fmaj6', 'F#dim', 'G7', 'Cmaj6', 'G7', 'Cmaj', 'Dmin7', 'C#7', 'Cmaj6', 'Cmaj']",Jazz,Nan,108,108
2330,"['Cmaj', 'C7', 'F7', 'Cmaj', 'Dmin7', 'Emin7', 'D#7', 'Dmin7', 'G7', 'Cmaj', 'D#7', 'Dmin7', 'G7', 'Cmaj', 'C7', 'F7', 'Cmaj', 'Dmin7', 'Emin7', 'D#7', 'Dmin7', 'G7', 'Cmaj', 'D#7', 'Dmin7', 'G7']",Jazz,Nan,26,26
2331,"['Emin7', 'A7', 'A9', 'Dmaj', 'Daug', 'D7', 'Dmin7', 'G7', 'G9', 'Cmaj', 'E7', 'Emin7', 'A7', 'A9', 'Dmaj', 'Daug', 'D7', 'Dmin7', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'B7', 'Cmaj', 'D7', 'Amin7', 'D7', 'Gmaj', 'Amin7', 'D7', 'Gmaj', 'Gmaj7', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Gmin7', 'A7', 'Dmin7', 'G7', 'Cmaj', 'E7', 'Emin7', 'A7', 'A9', 'Dmaj', 'Daug', 'D7', 'Dmin7', 'G7', 'G9', 'Cmaj', 'E7', 'Emin7', 'A7', 'A9', 'Dmaj', 'Daug', 'D7', 'Dmin7', 'G7', 'E7', 'A7', 'Dmin7', 'G7', 'Cmaj']",Jazz,Nan,72,72
2332,"['C9', 'C7', 'F9', 'Cmaj7', 'Dmin7', 'Emin7', 'A7', 'Dmin7', 'G9', 'Cmaj6', 'C9', 'Fmaj6', 'F#dim', 'Gsus4', 'C9', 'Gsus4', 'C9', 'C7', 'F9', 'Cmaj7', 'Dmin7', 'Emin7', 'A7', 'Dmin7', 'G9', 'Cmaj6', 'C9', 'Fmaj6', 'F#dim', 'Gsus4', 'C9', 'Gsus4', 'Cmaj6', 'F9', 'Cmaj6', 'D9', 'G7', 'Cmaj6', 'C9', 'C7', 'F9', 'Cmaj7', 'Dmin7', 'Emin7', 'A7', 'Dmin7', 'G9', 'Cmaj6', 'C9', 'Fmaj6', 'F#dim', 'Gsus4', 'C9', 'Gsus4']",Jazz,Nan,54,54
2333,"['C6', 'G#9', 'C6', 'G9', 'C6', 'G9', 'C6', 'G#9', 'C6', 'G9', 'C6', 'E7', 'A7', 'D7', 'G7', 'C6', 'G#9', 'C6', 'G9', 'C6']",Jazz,Nan,20,20
2334,"['Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'G7', 'Fmaj', 'G7', 'Cmaj', 'Fmaj', 'G7', 'Fmaj', 'G7', 'Cmaj', 'Amin', 'E7', 'Bhdim', 'Cmaj', 'Amin', 'E7', 'Amin', 'C#dim', 'Dmin', 'Cmaj', 'G7', 'Cmaj', 'Amin', 'E7', 'Bhdim', 'Cmaj', 'Amin', 'E7', 'Amin', 'C#dim', 'Dmin', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj', 'G7', 'Cmaj']",Jazz,Nan,63,63
2335,"['Cmaj6', 'Bmin7', 'A#9', 'A9', 'D7', 'Amin7', 'D7', 'G7', 'Amin7', 'Cmin6', 'D7', 'G#7', 'G9', 'G7', 'Cmaj', 'Bmin7', 'E7', 'A7', 'Dmin7', 'Bhdim', 'F7', 'E7', 'Fmaj6', 'F#dim', 'C7', 'A#7', 'A7', 'D7', 'G7', 'Cmaj', 'D7', 'C#9', 'Cmaj6', 'Bmin7', 'A#9', 'A9', 'D7', 'Amin7', 'D7', 'G7', 'Amin7', 'Cmin6', 'D7', 'G#7', 'G9', 'G7', 'Cmaj', 'Bmin7', 'E7', 'A7', 'Dmin7', 'Bhdim', 'F7', 'E7', 'Fmaj6', 'F#dim', 'C7', 'A#7', 'A7', 'D7', 'G7', 'Cmaj', 'E7', 'A7', 'Dmin7', 'G7', 'C#7', 'Cmaj6']",Jazz,Nan,68,68
2336,"['C7', 'F7', 'C7', 'G7', 'F7', 'C7']",Jazz,Nan,6,6
2337,"['Cmaj', 'A7', 'Dmin7', 'Gaug', 'Cmaj', 'Fmin6', 'Cmaj', 'G7', 'Cmaj', 'E7', 'Amin', 'C7', 'F7', 'F#dim', 'Cmaj', 'A7', 'Dmin7', 'G7', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'E7', 'Amin', 'C7', 'Fmaj', 'F#dim', 'Cmaj', 'A7', 'Dmin7', 'G7', 'Cmaj', 'Dmin7', 'D#dim', 'Cmaj', 'E7', 'Amin', 'C7', 'F7', 'F#dim', 'Cmaj', 'A7', 'Dmin7', 'G7', 'E7', 'A7', 'D7', 'G7', 'Cmaj', 'E7', 'Amin', 'C7', 'F7', 'F#dim', 'Cmaj', 'A7', 'Dmin7', 'Gaug', 'Cmaj', 'Fmin6', 'Cmaj', 'G7']",Jazz,Nan,63,63
2338,"['Cmaj7', 'C#dim', 'Dmin7', 'Fmin7', 'Cmaj', 'Cmaj7', 'Bmaj7', 'Dmin7', 'G7', 'Emin7', 'D#7', 'Dmin7', 'G7', 'Cmaj7', 'C#dim', 'Dmin7', 'Fmin7', 'Cmaj', 'Cmaj7', 'Bmaj7', 'Dmin7', 'G7', 'Cmaj6', 'Fmin6', 'Cmaj7', 'Emin7', 'F#hdim', 'Dmin7', 'C#maj7', 'Cmaj7', 'B7', 'A#7', 'Amin7', 'Bmin7', 'Cmaj9', 'Bmin7', 'A#7', 'A7', 'G#7', 'G7', 'F7', 'D#7', 'D7', 'G9', 'G7', 'Cmaj7', 'C#dim', 'Dmin7', 'Fmin7', 'Cmaj', 'Cmaj7', 'Bmaj7', 'Dmin7', 'G7', 'Cmaj6', 'Fmin6', 'Cmaj6', 'G7']",Jazz,Nan,58,58
2339,"['Dmin', 'A7', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'Amin', 'A#maj', 'G7', 'Cmaj', 'Dmin7', 'G7', 'Cmaj', 'Amin', 'A#maj', 'G7', 'Cmaj', 'Fmaj', 'Gsus4', 'G7', 'Cmaj', 'Amin', 'Dmin', 'G7', 'Fmaj', 'Cmaj', 'Amin', 'Dmin', 'G7', 'Emin', 'Dmin', 'G7', 'Cmaj', 'Amin', 'Dmin', 'A7', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Cmaj', 'Dmin', 'A7', 'Dmin', 'G7', 'Cmaj', 'Fmaj', 'Cmaj']",Jazz,Nan,54,54
2340,"['Fmin6', 'Cmin', 'G7', 'Cmin', 'Ahdim', 'G#7', 'Gaug', 'Dhdim', 'Gaug', 'Cmin', 'Ddim', 'G7', 'Cmin', 'Dhdim', 'Gaug', 'Cmin', 'Ahdim', 'G#7', 'Gaug', 'Cmaj', 'G7', 'Cmaj', 'Cmaj7', 'Dmin', 'G7', 'Cmaj', 'G7', 'Cmaj', 'Cmaj7', 'Dmin', 'G7', 'Cmaj', 'G#7', 'C#maj', 'G#7', 'C#maj', 'F#maj', 'G#7', 'G#9', 'G#maj', 'A#min7', 'G#7']",Jazz,Nan,42,42
2341,"['Amin7', 'Amin6', 'Amin7', 'Amin6', 'Amin7', 'Amin6', 'Amin7', 'Amin6', 'Amin7', 'Amin6', 'Dmin6', 'Dmin7', 'Amin7', 'Amin6', 'Amin7', 'Amin6', 'Dmin6', 'Dmin7', 'Amin7', 'Emaj', 'Dmin7', 'Emaj', 'Dmin7', 'Emaj', 'G7', 'Amin6', 'Amin7', 'Amin6', 'Dmin6', 'Dmin7', 'Amin7', 'A7', 'Dmin7', 'Eaug', 'Amin7', 'A7', 'Dmin', 'Eaug', 'Amin', 'Amin7', 'Amin6', 'Amin7', 'Amin6', 'Dmin7', 'Dmin6', 'Dmin7', 'G7', 'Amin7']",Jazz,Nan,48,48
2342,"['C9', 'F9', 'F#dim', 'C9', 'Caug', 'F9', 'Cmaj6', 'Emin7', 'D#min7', 'Dmin7', 'C#min7', 'Cmaj7', 'Dmin7', 'C#aug', 'C9', 'F9', 'F#dim', 'C9', 'Caug', 'F9', 'Cmaj6', 'Emin7', 'D#min7', 'Dmin7', 'C#min7', 'Cmaj7', 'Dmin7', 'C#aug', 'D#9', 'G#9', 'D#9', 'A#9', 'D#9', 'G#9', 'D#9', 'A#9', 'D#9', 'C#9', 'F#9', 'C#9', 'F#9', 'C#9', 'D#min7', 'A9', 'D#min7', 'C#maj6', 'A9', 'Dmaj7', 'D#min7', 'G#7', 'C#9', 'F#9', 'C#9', 'F#9', 'C#9', 'D#min7', 'A9', 'D#min7', 'Dmin7', 'D#min7', 'G#9', 'F#9', 'F9', 'Eaug', 'D#9', 'D7', 'G#aug']",Jazz,Nan,67,67
2343,"['Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Fmaj', 'Dmin6', 'Emin7', 'Amin7', 'Dmin7', 'G7', 'Cmaj7', 'Fmaj', 'Dmin6', 'Emin7', 'Amin7', 'Dmin7', 'G7', 'Bmin7', 'E7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Fmaj', 'Dmin6', 'Emin7', 'Amin7', 'Dmin7', 'G7', 'Cmaj7', 'Fmaj', 'Dmin6', 'Emin7', 'Amin7', 'Dmin7', 'G7', 'Bmin7', 'E7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin', 'Emin7', 'Amin']",Jazz,Nan,185,185
2344,"['Dmin7', 'Dmin9', 'Emin9', 'Fmin7', 'Fmin', 'Fmin9', 'Dmin7', 'Dmin9', 'Dmin7', 'Cdim', 'C6', 'G6', 'A6', 'A#6', 'C6', 'Ehdim', 'A7', 'Dmin6', 'Dhdim', 'G7', 'C6', 'A7', 'Dmin7', 'G7', 'C6', 'A7', 'D7', 'G7', 'C6', 'Ehdim', 'A7', 'Dmin6', 'Dhdim', 'G7', 'C6', 'A7', 'Dmin7', 'G7', 'Cmaj7', 'Dmin7', 'D#min7', 'Emin7', 'Fmin7', 'F#min7', 'Gmin7', 'C7', 'Fmaj7', 'Gmin7', 'G#min7', 'Amin7', 'A#min7', 'G#min7', 'Cmin7', 'F7', 'A#maj', 'D#maj', 'Dhdim', 'G7', 'Cmaj7', 'Ehdim', 'A7', 'Dmin6', 'Dhdim', 'G7', 'C6', 'Gdim', 'Dmin7', 'G9', 'Dmin7', 'Dmin9', 'Emin9', 'Fmin7', 'Fmin', 'Fmin9', 'Dmin7', 'Dmin9', 'Dmin7', 'Cdim']",Jazz,Nan,78,78
